월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2025.07,DRAM,8542321010,2387705705,160312,14894.1171,20.21,4.19
2025.08,DRAM,8542321010,2615929305,147994,17675.9146,42.18,9.56
2025.09,DRAM,8542321010,2654060655,159930,16595.1395,40.55,1.46
2025.10,DRAM,8542321010,2855276459,137893,20706.4641,49.33,7.58
2025.11,DRAM,8542321010,3604209656,148522,24267.177,97.48,26.23
2025.12,DRAM,8542321010,4156349480,175192,23724.5392,98.26,15.32
2026.01,DRAM,8542321010,5059378865,142420,35524.3566,175.52,21.73
2026.02,DRAM,8542321010,6490777059,134749,48169.3895,286.02,28.29
2026.03,DRAM,8542321010,8012443877,145289,55148.3173,280.35,23.44
2026.04,DRAM,8542321010,9248046034,139113,66478.6615,339.69,15.42
2026.05,DRAM,8542321010,11428371245,147350,77559.3569,409.08,23.58
2026.06,DRAM,8542321010,11175623231,149633,74686.8888,387.65,-2.21
2026.07,DRAM,8542321010,13551552131,155818,86970.3894,467.56,21.26
2026.08,DRAM,8542321010,15733149397,177730,88522.7558,501.44,16.1
