월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2024.03,메이크업화장품,3304992000,54469096,1033825,52.687,-5.08,-4.33
2024.04,메이크업화장품,3304992000,59610566,1195039,49.8817,9.49,9.44
2024.05,메이크업화장품,3304992000,75711541,1298706,58.2977,42.35,27.01
2024.06,메이크업화장품,3304992000,63402609,1329552,47.6872,19.13,-16.26
2024.07,메이크업화장품,3304992000,57481382,1185778,48.4757,32.68,-9.34
2024.08,메이크업화장품,3304992000,62117932,1178580,52.7057,17.73,8.07
2024.09,메이크업화장품,3304992000,72400589,1087710,66.5624,33.51,16.55
2024.10,메이크업화장품,3304992000,80746916,1290656,62.5627,44.24,11.53
2024.11,메이크업화장품,3304992000,59962009,1177020,50.9439,11.51,-25.74
2024.12,메이크업화장품,3304992000,63806394,1200652,53.1431,30.77,6.41
2025.01,메이크업화장품,3304992000,55667747,1103810,50.4324,-17.58,-12.76
2025.02,메이크업화장품,3304992000,67917751,1254783,54.1271,19.29,22.01
2025.03,메이크업화장품,3304992000,66371300,1284906,51.6546,21.85,-2.28
2025.04,메이크업화장품,3304992000,76528890,1385141,55.2499,28.38,15.3
2025.05,메이크업화장품,3304992000,74360922,1372788,54.1678,-1.78,-2.83
2025.06,메이크업화장품,3304992000,65659313,1362312,48.197,3.56,-11.7
2025.07,메이크업화장품,3304992000,75451752,1523985,49.5095,31.26,14.91
2025.08,메이크업화장품,3304992000,64544016,1260653,51.1989,3.91,-14.46
2025.09,메이크업화장품,3304992000,87276903,1400985,62.2968,20.55,35.22
2025.10,메이크업화장품,3304992000,70075144,1203495,58.2264,-13.22,-19.71
2025.11,메이크업화장품,3304992000,54727511,1170367,46.761,-8.73,-21.9
2025.12,메이크업화장품,3304992000,71557390,1355610,52.7861,12.15,30.75
2026.01,메이크업화장품,3304992000,59186275,1070646,55.2809,6.32,-17.29
2026.02,메이크업화장품,3304992000,57349361,1134965,50.5296,-15.56,-3.1
2026.03,메이크업화장품,3304992000,71443155,1333039,53.5942,7.64,24.58
2026.04,메이크업화장품,3304992000,82792393,1560619,53.051,8.18,15.89
2026.05,메이크업화장품,3304992000,70213359,1316104,53.3494,-5.58,-15.19
2026.06,메이크업화장품,3304992000,75016808,1412793,53.0982,14.25,6.84
2026.07,메이크업화장품,3304992000,72551674,1411318,51.407,-3.84,-3.29
2026.08,메이크업화장품,3304992000,70948703,1333309,53.2125,9.92,-2.21
