월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2025.09,소켓,8536909090,91564913,2022827,45.2658,31.69,12.6
2025.10,소켓,8536909090,65999106,1315853,50.1569,-8.38,-27.92
2025.11,소켓,8536909090,78615562,1506259,52.1926,16.67,19.12
2025.12,소켓,8536909090,85247794,1679395,50.761,17.39,8.44
2026.01,소켓,8536909090,91033877,1817432,50.0893,51.26,6.79
2026.02,소켓,8536909090,70119874,1472934,47.6056,7.32,-22.97
2026.03,소켓,8536909090,93377505,2050300,45.5433,29.09,33.17
2026.04,소켓,8536909090,97378991,1973842,49.3347,25.99,4.29
2026.05,소켓,8536909090,91223134,1941747,46.9799,24.01,-6.32
2026.06,소켓,8536909090,99191389,2069117,47.939,20.86,8.73
2026.07,소켓,8536909090,115506489,2627694,43.9574,32.55,16.45
2026.08,소켓,8536909090,91035543,1826995,49.828,11.95,-21.19
