월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2023.07,SSD,8523511000,526185368,230997,2277.8883,-39.49,-0.47
2023.08,SSD,8523511000,355265557,141134,2517.2216,-63.38,-32.48
2023.09,SSD,8523511000,460941993,209859,2196.4366,-62.32,29.75
2023.10,SSD,8523511000,420725409,180611,2329.4562,-43.14,-8.72
2023.11,SSD,8523511000,385579386,150352,2564.5112,-42.71,-8.35
2023.12,SSD,8523511000,479584761,190630,2515.7885,-38.53,24.38
2024.01,SSD,8523511000,499792558,156964,3184.1222,57.09,4.21
2024.02,SSD,8523511000,446224658,135512,3292.8793,21.37,-10.72
2024.03,SSD,8523511000,692516232,184685,3749.7156,29.34,55.19
2024.04,SSD,8523511000,596678066,161361,3697.7836,107.22,-13.84
2024.05,SSD,8523511000,846358863,191651,4416.1463,60.5,41.85
2024.06,SSD,8523511000,960263096,188584,5091.9648,81.64,13.46
2024.07,SSD,8523511000,966634078,156929,6159.6905,83.71,0.66
2024.08,SSD,8523511000,1244497758,185626,6704.3289,250.3,28.75
2024.09,SSD,8523511000,1242120502,200414,6197.7731,169.47,-0.19
2024.10,SSD,8523511000,709254973,134940,5256.0766,68.58,-42.9
2024.11,SSD,8523511000,1146326355,188175,6091.81,197.3,61.62
2024.12,SSD,8523511000,1251741975,210513,5946.1505,161.01,9.2
2025.01,SSD,8523511000,638366788,143820,4438.651,27.73,-49.0
2025.02,SSD,8523511000,621119815,132088,4702.3183,39.19,-2.7
2025.03,SSD,8523511000,1000224176,197164,5073.0568,44.43,61.04
2025.04,SSD,8523511000,469302397,111844,4196.0445,-21.35,-53.08
2025.05,SSD,8523511000,904255057,184311,4906.1372,6.84,92.68
2025.06,SSD,8523511000,1133279021,218226,5193.1439,18.02,25.33
2025.07,SSD,8523511000,750716603,182494,4113.6509,-22.34,-33.76
2025.08,SSD,8523511000,1030093289,233768,4406.4769,-17.23,37.21
2025.09,SSD,8523511000,1067841333,262553,4067.1458,-14.03,3.66
2025.10,SSD,8523511000,822571757,193505,4250.907,15.98,-22.97
2025.11,SSD,8523511000,1202490497,226819,5301.5422,4.9,46.19
2025.12,SSD,8523511000,1792674370,263710,6797.9006,43.21,49.08
2026.01,SSD,8523511000,1364495486,205372,6644.0191,113.75,-23.88
2026.02,SSD,8523511000,2416623152,217465,11112.6993,289.08,77.11
2026.03,SSD,8523511000,3189531184,252535,12630.056,218.88,31.98
2026.04,SSD,8523511000,3833102251,200108,19155.1675,716.77,20.18
2026.05,SSD,8523511000,3962002029,175831,22533.012,338.15,3.36
2026.06,SSD,8523511000,5156249189,242779,21238.4481,354.98,30.14
2026.07,SSD,8523511000,4510121060,178371,25285.0579,500.78,-12.53
2026.08,SSD,8523511000,5979141845,237611,25163.5734,480.45,32.57
