월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2025.02,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,46010200,53746,59615298,30188
2025.03,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,40887658,41257,70836586,32821
2025.04,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,33375839,29601,75663498,34027
2025.05,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,41442096,32933,79585986,37999
2025.06,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,54097274,62209,123167305,72872
2025.07,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,49906573,54709,87230812,37028
2025.08,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,49174813,48054,67903953,34099
2025.09,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,51763630,43701,101758289,65900
2025.10,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,56177552,31729,104645727,76941
2025.11,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,53987250,44958,94603328,96377
2025.12,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,45278892,36929,120113187,108478
2026.01,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,57394766,49724,103796265,88200
2026.02,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,49115651,37575,79155347,42376
2026.03,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,74661194,65704,129878759,95041
2026.04,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,59650547,74773,116233541,82033
2026.05,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,65206682,54890,117747922,76218
2026.06,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,82489114,103680,170317980,107630
2026.07,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,94600237,80229,130079968,77154
2026.08,인터페이스보드,9030901000,9030901000,소호 제9030.82호의 것,85613595,69086,88863336,38424
