월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2035217,18487,1525035,14006
2020.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,212443005,377749,100831800,196163
2020.07,PCB,853400,8534009000,기타,235758290,1417424,98865470,1327690
2020.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1701127,14666,1540804,11983
2020.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,225754133,385504,121832150,194064
2020.08,PCB,853400,8534009000,기타,211048153,1212622,98504480,1298649
2020.09,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1398575,8444,1556767,13722
2020.09,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,235578950,386963,115324264,194265
2020.09,PCB,853400,8534009000,기타,238321288,1278064,105113628,1450639
2020.10,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1283622,9268,1523728,16927
2020.10,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,248307383,377124,132689294,236584
2020.10,PCB,853400,8534009000,기타,204622880,1069637,102032867,1464522
2020.11,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1325555,12578,1324851,18274
2020.11,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,262656180,380962,121020778,235735
2020.11,PCB,853400,8534009000,기타,187517914,1019830,105310578,1685817
2020.12,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2004322,17842,1450003,36202
2020.12,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,250355359,389296,130468864,279765
2020.12,PCB,853400,8534009000,기타,200009697,1177920,105092906,1585841
2021.01,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1119869,14785,1958908,40128
2021.01,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,253399689,419068,116763413,237871
2021.01,PCB,853400,8534009000,기타,206587541,1238611,111180638,1846365
2021.02,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1177419,13341,1112202,22622
2021.02,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,204199491,344563,95209539,219328
2021.02,PCB,853400,8534009000,기타,191828283,1152619,89046255,1387550
2021.03,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1202075,9740,1956440,25591
2021.03,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,233067722,375126,123360989,270251
2021.03,PCB,853400,8534009000,기타,227514729,1344968,115930680,1745781
2021.04,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1601577,24115,1492621,17653
2021.04,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,220612012,375249,112844393,238511
2021.04,PCB,853400,8534009000,기타,208193819,1285438,100192814,1569140
2021.05,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1470314,12742,2215209,27373
2021.05,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,231133706,398452,115991877,243816
2021.05,PCB,853400,8534009000,기타,205458326,1229154,113983653,1617480
2021.06,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1252894,13474,1822368,19699
2021.06,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,236693743,393724,124222652,250549
2021.06,PCB,853400,8534009000,기타,223236384,1252942,112194849,1585940
2021.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1048228,10840,2090931,13753
2021.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,291868499,436829,151346745,256962
2021.07,PCB,853400,8534009000,기타,237257310,1282003,113964927,1652850
2021.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1021286,6514,1667083,15667
2021.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,286282404,447454,159060287,278688
2021.08,PCB,853400,8534009000,기타,244301659,1109565,117493236,1524844
2021.09,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1291149,11973,2288158,11686
2021.09,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,277817125,433151,166803903,279294
2021.09,PCB,853400,8534009000,기타,240520015,1195464,114554580,1500572
2021.10,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1472905,17434,1995090,19217
2021.10,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,277237990,422159,176758344,256391
2021.10,PCB,853400,8534009000,기타,246122572,1281650,120941648,1611793
2021.11,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1385713,13727,2554038,27172
2021.11,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,272274413,432757,185504395,257766
2021.11,PCB,853400,8534009000,기타,235198299,1101174,131015523,1714169
2021.12,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1623958,14109,1753970,44706
2021.12,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,278071713,387216,188787447,267319
2021.12,PCB,853400,8534009000,기타,244844534,1198680,118338795,1457898
2022.01,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1820375,25857,1692017,38862
2022.01,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,261301792,383922,148050049,205251
2022.01,PCB,853400,8534009000,기타,244731720,1119708,128412035,1810781
2022.02,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1706227,18298,1801252,27715
2022.02,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,259960690,371289,155054962,240599
2022.02,PCB,853400,8534009000,기타,233718355,1161251,101739854,1197983
2022.03,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1902429,16465,1853287,27299
2022.03,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,289997652,419199,185849326,279162
2022.03,PCB,853400,8534009000,기타,258089155,1347534,121777910,1880445
2022.04,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1375725,11777,1603610,38255
2022.04,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,275417280,384916,181413739,233475
2022.04,PCB,853400,8534009000,기타,253984537,1242407,121824872,1677993
2022.05,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2152847,8962,1452081,32372
2022.05,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,289614773,393327,171348890,240911
2022.05,PCB,853400,8534009000,기타,252785981,1185068,123923494,1884856
2022.06,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1872990,18919,1847629,38277
2022.06,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,250069551,335187,169696590,254568
2022.06,PCB,853400,8534009000,기타,251748554,1225706,135794662,1738837
2022.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1929375,18852,1757488,30405
2022.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,256770729,340218,192997115,263568
2022.07,PCB,853400,8534009000,기타,257818851,1107066,116472194,1467378
2022.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1106354,11292,2007960,22575
2022.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,274105987,354611,210575315,274778
2022.08,PCB,853400,8534009000,기타,249284232,1004286,115624624,1394849
2022.09,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1248849,10920,1629861,26000
2022.09,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,265731114,326827,207892768,237464
2022.09,PCB,853400,8534009000,기타,244813168,1068564,112786386,1337427
2022.10,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1089887,11177,2103913,28210
2022.10,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,242094038,295797,183666178,238903
2022.10,PCB,853400,8534009000,기타,226356602,986022,109116588,1548287
2022.11,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",862474,12554,2069106,30747
2022.11,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,201689014,305461,171538400,217689
2022.11,PCB,853400,8534009000,기타,217870769,945450,106376970,1533265
2022.12,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1289139,18526,2237569,24651
2022.12,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,182981827,296164,155215982,225386
2022.12,PCB,853400,8534009000,기타,192351951,953918,109145977,1681770
2023.01,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1779692,22350,1319903,24887
2023.01,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,167966195,282943,134957796,205106
2023.01,PCB,853400,8534009000,기타,194173547,1006627,104490954,1643001
2023.02,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1953998,21123,1820516,28915
2023.02,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,132799843,249911,102304282,162955
2023.02,PCB,853400,8534009000,기타,195465974,1036125,117590831,1669648
2023.03,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1603960,19100,1862893,26569
2023.03,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,156810460,304286,109128354,196545
2023.03,PCB,853400,8534009000,기타,237536617,1249337,114196297,1916864
2023.04,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2566837,24925,1596444,29066
2023.04,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,146505289,256964,92598882,189925
2023.04,PCB,853400,8534009000,기타,187701256,1015883,105297370,1699168
2023.05,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2247677,31684,2069220,30497
2023.05,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,190166362,327041,100021216,197914
2023.05,PCB,853400,8534009000,기타,199945718,1141045,106983992,1840655
2023.06,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3295174,43437,2665497,41102
2023.06,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,206645024,329065,110371621,191104
2023.06,PCB,853400,8534009000,기타,200800545,1189998,108092420,1845916
2023.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2588526,32269,1800172,26250
2023.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,210441658,330116,143076245,199112
2023.07,PCB,853400,8534009000,기타,206061473,1153474,103795902,1726806
2023.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1246715,14347,1878637,25749
2023.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,216975443,348730,171434845,230164
2023.08,PCB,853400,8534009000,기타,193312189,1088645,115101414,1991046
2023.09,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2336657,28226,1746127,22061
2023.09,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,202652847,328200,154463292,205793
2023.09,PCB,853400,8534009000,기타,193956178,1018739,96116060,1694431
2023.10,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1580167,21581,2150728,25251
2023.10,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,203676044,330214,179984409,237544
2023.10,PCB,853400,8534009000,기타,205039119,1033764,103263667,1677983
2023.11,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2018349,26244,1993112,31551
2023.11,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,201317842,319702,143508262,220600
2023.11,PCB,853400,8534009000,기타,210751801,1125517,104101654,1739677
2023.12,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",819840,6917,1846459,24324
2023.12,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,174586083,280227,114676567,181061
2023.12,PCB,853400,8534009000,기타,186578298,1023715,101016732,1687782
2024.01,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2088112,25053,2680227,23884
2024.01,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,188663142,294937,98312249,176963
2024.01,PCB,853400,8534009000,기타,223423920,1155172,117531479,2032911
2024.02,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3801986,50993,1897441,23309
2024.02,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,156816719,256100,81542231,157379
2024.02,PCB,853400,8534009000,기타,193185014,1065673,94817526,1396101
2024.03,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",4481721,57388,1868912,25834
2024.03,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,163470020,274975,106822020,194883
2024.03,PCB,853400,8534009000,기타,204943982,994574,115989661,2148510
2024.04,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",4503351,55135,2184730,39983
2024.04,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,170482133,305663,121758906,196363
2024.04,PCB,853400,8534009000,기타,206512441,1144579,123348814,2371094
2024.05,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1511641,16684,2113476,30416
2024.05,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,191111721,317779,114128713,186188
2024.05,PCB,853400,8534009000,기타,216789639,1146871,113423413,2149227
2024.06,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1119623,13577,2098011,26971
2024.06,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,184257145,288964,120075193,195233
2024.06,PCB,853400,8534009000,기타,204216263,998418,100350752,1703267
2024.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3597004,9601,2022001,26150
2024.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,202409117,314648,160320900,231661
2024.07,PCB,853400,8534009000,기타,225643274,1166474,111335490,1897144
2024.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1224841,8052,1869719,24818
2024.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,192216402,282314,189162507,232400
2024.08,PCB,853400,8534009000,기타,197898172,1019593,113079125,1734822
2024.09,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3826799,10419,1719022,23056
2024.09,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,160822876,235410,162669469,209068
2024.09,PCB,853400,8534009000,기타,189669923,872214,108992225,1774970
2024.10,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2524957,8312,2261605,34379
2024.10,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,171251452,277656,172762834,212134
2024.10,PCB,853400,8534009000,기타,213538760,1071184,103234297,1683151
2024.11,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3102602,19297,1966982,21917
2024.11,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,162061917,277453,141350890,193520
2024.11,PCB,853400,8534009000,기타,194472896,1021423,97964893,1672420
2024.12,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",939862,8121,1749221,27912
2024.12,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,145560631,265257,134382044,196325
2024.12,PCB,853400,8534009000,기타,191341042,1065278,106153021,1919925
2025.01,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1200559,13554,1998277,43146
2025.01,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,152343541,263285,144082967,208592
2025.01,PCB,853400,8534009000,기타,186210561,1008770,109983127,1985101
2025.02,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2405495,10222,1239175,20655
2025.02,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,150842574,277618,123718460,174663
2025.02,PCB,853400,8534009000,기타,189746644,1016315,93628690,1727314
2025.03,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",5026381,9681,2653868,61793
2025.03,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,165414083,285031,142251913,221287
2025.03,PCB,853400,8534009000,기타,218733426,1141839,121168569,2539703
2025.04,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1083944,8641,2954027,60630
2025.04,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,165498802,295102,114935969,201505
2025.04,PCB,853400,8534009000,기타,243238879,1197622,125511427,2362967
2025.05,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1011761,4556,2960887,50943
2025.05,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,149614531,263644,132597021,205427
2025.05,PCB,853400,8534009000,기타,223461329,1077066,108965813,2143918
2025.06,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1872588,6156,2086533,47185
2025.06,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,163223281,284974,145751715,225636
2025.06,PCB,853400,8534009000,기타,233175706,1070009,127554823,2305966
2025.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1119743,9883,2467421,69768
2025.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,181509763,314221,146297435,259382
2025.07,PCB,853400,8534009000,기타,253826715,1208816,136232960,2375621
2025.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1068679,6949,2675500,58604
2025.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,178209914,293022,137511640,218168
2025.08,PCB,853400,8534009000,기타,245978463,1138789,125132758,2285571
2025.09,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3163279,26010,2456761,67624
2025.09,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,192321606,335960,154687027,242524
2025.09,PCB,853400,8534009000,기타,233085979,1153351,129071028,2149637
2025.10,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2234461,21726,1716071,32287
2025.10,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,205998741,333350,137015131,196484
2025.10,PCB,853400,8534009000,기타,237222192,1042608,116608432,1813124
2025.11,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",3062509,29212,1830436,32593
2025.11,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,183581554,300134,247181431,217340
2025.11,PCB,853400,8534009000,기타,239200245,1064529,118455635,1835928
2025.12,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2300584,19255,2097107,39486
2025.12,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,202275656,339095,167719131,249806
2025.12,PCB,853400,8534009000,기타,255960805,1100248,130352059,2031824
2026.01,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2015434,10343,2456105,55197
2026.01,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,183205494,333196,142672758,239446
2026.01,PCB,853400,8534009000,기타,266646866,1110757,133194953,2115040
2026.02,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1791581,10127,1822774,38913
2026.02,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,150182811,272942,128122077,205696
2026.02,PCB,853400,8534009000,기타,225712436,993929,103669763,1613034
2026.03,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1482541,11189,2892609,57879
2026.03,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,175657475,312035,156616981,234201
2026.03,PCB,853400,8534009000,기타,264237243,1101908,150076565,2646240
2026.04,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",4415341,26754,2901365,54137
2026.04,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,167294186,300513,138372792,222722
2026.04,PCB,853400,8534009000,기타,262991567,1186298,144724119,2621456
2026.05,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1769444,16880,1942903,36642
2026.05,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,158618042,272389,144264696,228456
2026.05,PCB,853400,8534009000,기타,256614512,1074525,141848542,2354957
2026.06,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",2033846,18050,2779615,46003
2026.06,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,166545874,295237,132421512,218175
2026.06,PCB,853400,8534009000,기타,292433736,1107364,169360004,2543101
2026.07,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1337340,15536,3161431,61103
2026.07,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,180869398,305312,167549088,260510
2026.07,PCB,853400,8534009000,기타,307947903,1233274,184587669,2533444
2026.08,PCB,853400,8534001000,"수동소자 부분[인덕턴스(inductance), 저항기, 축전지 등]이 형성된 것",1711570,17024,3061170,46470
2026.08,PCB,853400,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,178292900,283480,157887975,232763
