월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2024.04,인터페이스보드,9030901000,JP,일본,2146354,2234
2024.04,인터페이스보드,9030901000,VN,베트남,650673,580
2024.04,인터페이스보드,9030901000,HK,홍콩,75810,29
2024.04,인터페이스보드,9030901000,FR,프랑스,0,0
2024.04,인터페이스보드,9030901000,PL,폴란드,164820,920
2024.04,인터페이스보드,9030901000,GB,영국,0,0
2024.04,인터페이스보드,9030901000,OTHER,기타,12379654,11393
2024.05,인터페이스보드,9030901000,US,미국,1207127,699
2024.05,인터페이스보드,9030901000,CN,중국,13170941,19089
2024.05,인터페이스보드,9030901000,JP,일본,2642299,6365
2024.05,인터페이스보드,9030901000,VN,베트남,571350,351
2024.05,인터페이스보드,9030901000,HK,홍콩,9539,4
2024.05,인터페이스보드,9030901000,FR,프랑스,0,0
2024.05,인터페이스보드,9030901000,PL,폴란드,0,0
2024.05,인터페이스보드,9030901000,GB,영국,0,0
2024.05,인터페이스보드,9030901000,OTHER,기타,8444486,11471
2024.06,인터페이스보드,9030901000,US,미국,1946905,642
2024.06,인터페이스보드,9030901000,CN,중국,16542840,10250
2024.06,인터페이스보드,9030901000,JP,일본,1578901,3592
2024.06,인터페이스보드,9030901000,VN,베트남,700754,979
2024.06,인터페이스보드,9030901000,HK,홍콩,88576,22
2024.06,인터페이스보드,9030901000,FR,프랑스,0,0
2024.06,인터페이스보드,9030901000,PL,폴란드,0,0
2024.06,인터페이스보드,9030901000,GB,영국,34948,13
2024.06,인터페이스보드,9030901000,OTHER,기타,17800329,20097
2024.07,인터페이스보드,9030901000,US,미국,1489634,1148
2024.07,인터페이스보드,9030901000,CN,중국,18861184,21679
2024.07,인터페이스보드,9030901000,JP,일본,2827639,2019
2024.07,인터페이스보드,9030901000,VN,베트남,1030001,1338
2024.07,인터페이스보드,9030901000,HK,홍콩,19809,14
2024.07,인터페이스보드,9030901000,FR,프랑스,440,0
2024.07,인터페이스보드,9030901000,PL,폴란드,0,0
2024.07,인터페이스보드,9030901000,GB,영국,13862,1
2024.07,인터페이스보드,9030901000,OTHER,기타,11797189,13837
2024.08,인터페이스보드,9030901000,US,미국,2509722,1782
2024.08,인터페이스보드,9030901000,CN,중국,15775642,14155
2024.08,인터페이스보드,9030901000,JP,일본,1630824,2711
2024.08,인터페이스보드,9030901000,VN,베트남,824101,845
2024.08,인터페이스보드,9030901000,HK,홍콩,18339,4
2024.08,인터페이스보드,9030901000,FR,프랑스,1100,0
2024.08,인터페이스보드,9030901000,PL,폴란드,88192,64
2024.08,인터페이스보드,9030901000,GB,영국,23770,10
2024.08,인터페이스보드,9030901000,OTHER,기타,15345735,41294
2024.09,인터페이스보드,9030901000,US,미국,2182776,3161
2024.09,인터페이스보드,9030901000,CN,중국,17297164,10971
2024.09,인터페이스보드,9030901000,JP,일본,1952845,2393
2024.09,인터페이스보드,9030901000,VN,베트남,1324599,2269
2024.09,인터페이스보드,9030901000,HK,홍콩,278492,61
2024.09,인터페이스보드,9030901000,FR,프랑스,273000,50
2024.09,인터페이스보드,9030901000,PL,폴란드,0,0
2024.09,인터페이스보드,9030901000,GB,영국,0,0
2024.09,인터페이스보드,9030901000,OTHER,기타,17679279,25514
2024.10,인터페이스보드,9030901000,US,미국,1888519,685
2024.10,인터페이스보드,9030901000,CN,중국,18722336,14631
2024.10,인터페이스보드,9030901000,JP,일본,3200427,4188
2024.10,인터페이스보드,9030901000,VN,베트남,430073,1072
2024.10,인터페이스보드,9030901000,HK,홍콩,238144,80
2024.10,인터페이스보드,9030901000,FR,프랑스,49,0
2024.10,인터페이스보드,9030901000,PL,폴란드,0,0
2024.10,인터페이스보드,9030901000,GB,영국,24760,12
2024.10,인터페이스보드,9030901000,OTHER,기타,15626601,16730
2024.11,인터페이스보드,9030901000,US,미국,4550040,2483
2024.11,인터페이스보드,9030901000,CN,중국,24988215,14038
2024.11,인터페이스보드,9030901000,JP,일본,1761364,2566
2024.11,인터페이스보드,9030901000,VN,베트남,695179,2859
2024.11,인터페이스보드,9030901000,HK,홍콩,102930,32
2024.11,인터페이스보드,9030901000,FR,프랑스,14763,6
2024.11,인터페이스보드,9030901000,PL,폴란드,0,0
2024.11,인터페이스보드,9030901000,GB,영국,0,0
2024.11,인터페이스보드,9030901000,OTHER,기타,11943526,19522
2024.12,인터페이스보드,9030901000,US,미국,2412890,2318
2024.12,인터페이스보드,9030901000,CN,중국,21070472,14339
2024.12,인터페이스보드,9030901000,JP,일본,3345360,4149
2024.12,인터페이스보드,9030901000,VN,베트남,669834,463
2024.12,인터페이스보드,9030901000,HK,홍콩,59535,17
2024.12,인터페이스보드,9030901000,FR,프랑스,0,0
2024.12,인터페이스보드,9030901000,PL,폴란드,0,0
2024.12,인터페이스보드,9030901000,GB,영국,30808,12
2024.12,인터페이스보드,9030901000,OTHER,기타,14432064,20842
2025.01,인터페이스보드,9030901000,US,미국,692377,620
2025.01,인터페이스보드,9030901000,CN,중국,12663158,10561
2025.01,인터페이스보드,9030901000,JP,일본,3186477,5522
2025.01,인터페이스보드,9030901000,VN,베트남,265235,356
2025.01,인터페이스보드,9030901000,HK,홍콩,75118,174
2025.01,인터페이스보드,9030901000,FR,프랑스,0,0
2025.01,인터페이스보드,9030901000,PL,폴란드,0,0
2025.01,인터페이스보드,9030901000,GB,영국,17065,10
2025.01,인터페이스보드,9030901000,OTHER,기타,15622574,12343
2025.02,인터페이스보드,9030901000,US,미국,1356356,825
2025.02,인터페이스보드,9030901000,CN,중국,29228714,33245
2025.02,인터페이스보드,9030901000,JP,일본,2641399,5298
2025.02,인터페이스보드,9030901000,VN,베트남,790990,1054
2025.02,인터페이스보드,9030901000,HK,홍콩,117006,46
2025.02,인터페이스보드,9030901000,FR,프랑스,0,0
2025.02,인터페이스보드,9030901000,PL,폴란드,0,0
2025.02,인터페이스보드,9030901000,GB,영국,39585,15
2025.02,인터페이스보드,9030901000,OTHER,기타,11836150,13263
2025.03,인터페이스보드,9030901000,US,미국,3118957,2426
2025.03,인터페이스보드,9030901000,CN,중국,21107948,23254
2025.03,인터페이스보드,9030901000,JP,일본,6662755,5193
