월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2023.09,대형변압기,8504230000,81768805,5041918,16.2178,62.49,237.31
2023.10,대형변압기,8504230000,49587906,3704818,13.3847,172.04,-39.36
2023.11,대형변압기,8504230000,51821974,3712311,13.9595,-17.48,4.51
2023.12,대형변압기,8504230000,102270896,7036683,14.534,162.14,97.35
2024.01,대형변압기,8504230000,68412841,4416540,15.4901,32.6,-33.11
2024.02,대형변압기,8504230000,87737235,7285483,12.0427,66.26,28.25
2024.03,대형변압기,8504230000,117571553,8805109,13.3527,149.28,34.0
2024.04,대형변압기,8504230000,60000892,3572088,16.7971,19.19,-48.97
2024.05,대형변압기,8504230000,61338041,3796132,16.158,-5.84,2.23
2024.06,대형변압기,8504230000,81100887,4565005,17.7658,88.29,32.22
2024.07,대형변압기,8504230000,39068630,2514638,15.5365,-38.61,-51.83
2024.08,대형변압기,8504230000,54659351,3270997,16.7103,125.48,39.91
2024.09,대형변압기,8504230000,102480781,6108484,16.7768,25.33,87.49
2024.10,대형변압기,8504230000,105131903,5259189,19.9901,112.01,2.59
2024.11,대형변압기,8504230000,49101785,2601397,18.8752,-5.25,-53.3
2024.12,대형변압기,8504230000,119648693,6606888,18.1097,16.99,143.67
2025.01,대형변압기,8504230000,85379733,4594544,18.5829,24.8,-28.64
2025.02,대형변압기,8504230000,121877272,6405224,19.0278,38.91,42.75
2025.03,대형변압기,8504230000,74207032,3926801,18.8976,-36.88,-39.11
2025.04,대형변압기,8504230000,98488508,4607692,21.3748,64.15,32.72
2025.05,대형변압기,8504230000,102328240,4746498,21.5587,66.83,3.9
2025.06,대형변압기,8504230000,175206300,8867542,19.7582,116.03,71.22
2025.07,대형변압기,8504230000,89870510,4258863,21.102,130.03,-48.71
2025.08,대형변압기,8504230000,102704522,4924504,20.8558,87.9,14.28
2025.09,대형변압기,8504230000,108871439,5365045,20.2927,6.24,6.0
2025.10,대형변압기,8504230000,79520419,4042466,19.6713,-24.36,-26.96
2025.11,대형변압기,8504230000,128475371,6135691,20.939,161.65,61.56
2025.12,대형변압기,8504230000,130621717,8750734,14.9269,9.17,1.67
2026.01,대형변압기,8504230000,122901897,5629805,21.8306,43.95,-5.91
2026.02,대형변압기,8504230000,110692274,5370474,20.6113,-9.18,-9.93
2026.03,대형변압기,8504230000,132107267,6361706,20.766,78.03,19.35
2026.04,대형변압기,8504230000,139379820,7187624,19.3916,41.52,5.51
2026.05,대형변압기,8504230000,127610927,5867316,21.7495,24.71,-8.44
2026.06,대형변압기,8504230000,69046019,3739852,18.4622,-60.59,-45.89
2026.07,대형변압기,8504230000,120852171,5590506,21.6174,34.47,75.03
2026.08,대형변압기,8504230000,176335897,8162363,21.6035,71.69,45.91
